MOD,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,N1,N2,N3,N4,N5,N6,I1,I2,I3,I4,I5,I6,MEAN_COG,MEAN_REG,MEAN_NORM,MEAN_INT,MOD_bin,MOD_label,Mahalanobis,Mahalanobis_sq,is_outlier,COG_mean,REG_mean,NORM_mean,INT_mean,COG_mean_z,REG_mean_z,NORM_mean_z,INT_mean_z
2,5,2,2,3,4,5,5,5,4,3,4,5,2,5,5,4,2,5,4,4,3,4,3.2,4.4,4.17,3.67,0,EduNo,4.651016174573675,21.63195145614594,False,3.2,4.4,4.166666666666667,3.6666666666666665,0.1407142239645789,0.30820506149253013,0.07828651032203328,-0.302305686553675
1,5,4,4,4,6,4,3,4,4,4,4,2,5,3,4,4,4,3,5,5,5,3,4.6,3.8,3.67,4.17,1,EduYes,4.48509821250561,20.11610597582102,False,4.6,3.8,3.6666666666666665,4.166666666666667,1.3851556421513191,-0.4309647046293865,-0.5547158445675462,0.1618128087158908
1,1,1,1,1,2,5,4,4,2,2,6,1,2,4,3,5,6,5,4,2,6,4,1.2,3.4,3.5,4.5,1,EduYes,4.715761725053702,22.238408647481467,False,1.2,3.4,3.5,4.5,-1.637059230587908,-0.9237445487106637,-0.7657166295307389,0.4712251388956008
2,5,4,5,2,4,5,4,6,5,4,5,4,6,6,5,6,6,6,5,6,6,6,4.0,4.8,5.33,5.83,0,EduNo,4.530322245738236,20.523819650230735,False,4.0,4.8,5.333333333333333,5.833333333333333,0.8518236057855734,0.8009849055738067,1.5552920050643833,1.7088744596144416
1,2,1,1,3,3,6,5,6,5,5,6,6,6,6,6,6,4,4,5,5,5,6,2.0,5.4,6.0,4.83,1,EduYes,4.079362475748768,16.64119820854712,False,2.0,5.4,6.0,4.833333333333333,-0.9259498487669132,1.5401546716957235,2.3992951449171556,0.7806374690753108
1,2,2,2,2,5,6,6,5,5,5,5,5,2,4,4,5,5,5,2,5,2,2,2.6,5.4,4.17,3.5,1,EduYes,4.958768045564434,24.58938052971092,False,2.6,5.4,4.166666666666667,3.5,-0.39261781240116717,1.5401546716957235,0.07828651032203328,-0.45701185164353003
1,4,3,3,3,4,5,3,5,3,4,5,2,2,3,3,4,5,5,3,5,5,3,3.4,4.0,3.17,4.33,1,EduYes,3.218188429871257,10.356736770157225,False,3.4,4.0,3.1666666666666665,4.333333333333333,0.3184915694198273,-0.18457478258874763,-1.187718199457125,0.3165189738057454
2,4,4,4,4,4,5,6,5,5,4,6,2,2,5,5,5,6,3,2,2,5,4,4.0,5.0,4.17,3.67,0,EduNo,3.7079771768892273,13.749094744331405,False,4.0,5.0,4.166666666666667,3.6666666666666665,0.8518236057855734,1.0473748276144457,0.07828651032203328,-0.302305686553675
2,4,4,5,4,4,4,4,4,4,4,5,4,3,5,4,5,5,2,4,2,3,4,4.2,4.0,4.33,3.33,0,EduNo,2.9241646061357742,8.550738643777187,False,4.2,4.0,4.333333333333333,3.3333333333333335,1.0296009512408222,-0.18457478258874763,0.2892872952852255,-0.611718016733385
1,1,1,3,2,3,5,4,5,2,2,4,4,5,4,5,6,6,6,5,5,6,6,2.0,3.6,4.67,5.67,1,EduYes,4.058442776927247,16.470957773592946,False,2.0,3.6,4.666666666666667,5.666666666666667,-0.9259498487669132,-0.6773546266700249,0.7112888652116122,1.5541682945245872
1,3,2,3,2,2,3,3,5,5,5,5,2,2,3,3,2,4,5,4,5,5,5,2.4,4.2,2.83,4.67,1,EduYes,4.249580674871735,18.058935912243314,False,2.4,4.2,2.8333333333333335,4.666666666666667,-0.570395157856416,0.061815139451891245,-1.6097197693835106,0.6259313039854563
1,1,2,2,1,2,6,6,5,5,3,5,5,4,4,4,5,4,5,5,5,4,4,1.6,5.0,4.5,4.5,1,EduYes,4.129961143705353,17.056579048516028,False,1.6,5.0,4.5,4.5,-1.2815045396774105,1.0473748276144457,0.5002880802484189,0.4712251388956008
1,5,4,5,5,2,5,5,5,5,5,5,4,2,5,5,5,5,5,2,5,5,2,4.2,5.0,4.33,4.0,1,EduYes,4.60347585414382,21.191989939685175,False,4.2,5.0,4.333333333333333,4.0,1.0296009512408222,1.0473748276144457,0.2892872952852255,0.007106643626035387
1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,3,2,1,1,3,2,3.2,4.0,4.33,2.0,1,EduYes,2.7854623890996804,7.758800721088899,False,3.2,4.0,4.333333333333333,2.0,0.1407142239645789,-0.18457478258874763,0.2892872952852255,-1.8493673374522264
1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,2,5,2,5,4.0,5.0,4.83,3.67,1,EduYes,3.276811267988118,10.737492086013896,False,4.0,5.0,4.833333333333333,3.6666666666666665,0.8518236057855734,1.0473748276144457,0.9222896501748044,-0.302305686553675
2,3,3,3,3,4,3,3,3,4,2,3,2,4,4,4,4,6,5,6,4,5,5,3.2,3.0,3.5,5.17,0,EduNo,3.2014136078695534,10.24904908865235,False,3.2,3.0,3.5,5.166666666666667,0.1407142239645789,-1.4165243927919409,-0.7657166295307389,1.0900497992550215
1,5,4,5,4,6,5,6,6,5,5,6,4,5,5,4,6,5,4,2,2,3,4,4.8,5.4,5.0,3.33,1,EduYes,3.6358256776977584,13.219228358606365,False,4.8,5.4,5.0,3.3333333333333335,1.5629329876065678,1.5401546716957235,1.1332904351379978,-0.611718016733385
1,3,2,4,2,4,3,3,1,5,4,2,4,2,3,5,4,6,3,2,2,6,6,3.0,3.2,3.33,4.17,1,EduYes,6.008920473350899,36.107125255055585,False,3.0,3.2,3.3333333333333335,4.166666666666667,-0.037063121490669926,-1.1701344707513022,-0.9767174144939317,0.1618128087158908
1,2,2,2,2,2,4,4,2,2,3,3,2,2,3,3,5,6,6,6,5,5,6,2.0,3.0,3.0,5.67,1,EduYes,3.521047892634054,12.397778262222714,False,2.0,3.0,3.0,5.666666666666667,-0.9259498487669132,-1.4165243927919409,-1.3987189844203178,1.5541682945245872
2,4,4,4,3,5,2,2,3,3,3,4,2,2,5,5,5,6,6,6,6,6,6,4.0,2.6,3.83,6.0,0,EduNo,4.642864567869595,21.556191395578924,False,4.0,2.6,3.8333333333333335,6.0,0.8518236057855734,-1.9093042368732183,-0.34371505960435283,1.863580624704297
2,3,3,2,2,4,4,5,5,4,3,4,2,3,5,5,4,4,2,2,2,4,2,2.8,4.2,3.83,2.67,0,EduNo,3.399507041172449,11.556648122981057,False,2.8,4.2,3.8333333333333335,2.6666666666666665,-0.21484046694591874,0.061815139451891245,-0.34371505960435283,-1.2305426770928058
1,5,5,4,2,2,5,4,4,3,4,5,5,2,4,6,5,4,3,4,2,3,2,3.6,4.0,4.5,3.0,1,EduYes,5.036028377524489,25.361581819231937,False,3.6,4.0,4.5,3.0,0.49626891487507613,-0.18457478258874763,0.5002880802484189,-0.9211303469130955
1,2,2,2,3,3,4,4,6,4,3,5,3,4,4,5,6,5,5,4,4,6,5,2.4,4.2,4.5,4.83,1,EduYes,2.8270040080408108,7.991951661478808,False,2.4,4.2,4.5,4.833333333333333,-0.570395157856416,0.061815139451891245,0.5002880802484189,0.7806374690753108
1,3,3,3,3,2,4,4,4,4,4,2,2,5,2,2,5,4,5,5,5,4,5,2.8,4.0,3.0,4.67,1,EduYes,4.116996203095262,16.949657736300804,False,2.8,4.0,3.0,4.666666666666667,-0.21484046694591874,-0.18457478258874763,-1.3987189844203178,0.6259313039854563
2,4,4,4,5,4,5,5,4,4,5,4,4,3,3,2,6,3,2,1,2,1,1,4.2,4.6,3.67,1.67,0,EduNo,4.205254881852557,17.684168621344764,False,4.2,4.6,3.6666666666666665,1.6666666666666667,1.0296009512408222,0.5545949835331679,-0.5547158445675462,-2.158779667631937
1,2,2,3,3,1,4,5,4,4,5,5,3,4,4,5,6,5,5,2,4,6,5,2.2,4.4,4.5,4.5,1,EduYes,3.8256992325730765,14.635974618110227,False,2.2,4.4,4.5,4.5,-0.7481725033116644,0.30820506149253013,0.5002880802484189,0.4712251388956008
1,4,3,2,4,4,4,5,3,4,2,5,5,5,5,5,3,2,3,4,3,2,4,3.4,3.6,4.67,3.0,1,EduYes,4.7145277111629875,22.226771539323718,False,3.4,3.6,4.666666666666667,3.0,0.3184915694198273,-0.6773546266700249,0.7112888652116122,-0.9211303469130955
2,5,4,4,3,4,5,4,5,5,5,5,6,4,5,3,5,5,5,4,4,5,5,4.0,4.8,4.67,4.67,0,EduNo,3.4295833499470065,11.762041954233732,False,4.0,4.8,4.666666666666667,4.666666666666667,0.8518236057855734,0.8009849055738067,0.7112888652116122,0.6259313039854563
2,1,1,1,2,3,5,4,5,5,5,5,4,4,3,4,6,6,5,6,5,6,5,1.6,4.8,4.33,5.5,0,EduNo,3.3923638850157447,11.508132728359117,False,1.6,4.8,4.333333333333333,5.5,-1.2815045396774105,0.8009849055738067,0.2892872952852255,1.3994621294347316
1,3,3,4,4,4,4,3,4,4,4,4,2,2,5,5,5,2,2,2,2,2,2,3.6,3.8,3.83,2.0,1,EduYes,3.2814319094279516,10.767795376211973,False,3.6,3.8,3.8333333333333335,2.0,0.49626891487507613,-0.4309647046293865,-0.34371505960435283,-1.8493673374522264
2,3,3,3,3,4,5,5,5,4,4,4,4,2,4,4,4,1,2,1,4,4,3,3.2,4.6,3.67,2.5,0,EduNo,4.123512192082256,17.00335279825101,False,3.2,4.6,3.6666666666666665,2.5,0.1407142239645789,0.5545949835331679,-0.5547158445675462,-1.385248842182661
2,5,4,6,3,2,4,6,5,6,4,5,2,2,3,6,6,6,6,1,4,6,3,4.0,5.0,4.0,4.33,0,EduNo,5.83946796319739,34.09938609320868,False,4.0,5.0,4.0,4.333333333333333,0.8518236057855734,1.0473748276144457,-0.13271427464116006,0.3165189738057454
1,2,2,2,2,2,4,4,3,3,3,4,3,4,4,4,3,6,4,4,4,5,5,2.0,3.4,3.67,4.67,1,EduYes,2.825996159660955,7.986254294418466,False,2.0,3.4,3.6666666666666665,4.666666666666667,-0.9259498487669132,-0.9237445487106637,-0.5547158445675462,0.6259313039854563
1,4,4,4,2,2,5,5,5,5,5,6,6,6,3,5,5,5,5,4,5,5,6,3.2,5.0,5.17,5.0,1,EduYes,3.873773893306701,15.006124176464557,False,3.2,5.0,5.166666666666667,5.0,0.1407142239645789,1.0473748276144457,1.344291220101191,0.9353436341651662
2,4,3,2,2,4,5,5,5,5,3,6,1,5,6,5,5,5,1,4,3,6,5,3.0,4.6,4.67,4.0,0,EduNo,5.12961333726289,26.31293298982532,False,3.0,4.6,4.666666666666667,4.0,-0.037063121490669926,0.5545949835331679,0.7112888652116122,0.007106643626035387
1,3,2,1,2,2,5,2,4,5,4,6,1,2,2,5,5,5,3,4,4,5,4,2.0,4.0,3.5,4.17,1,EduYes,4.797466097634465,23.01568095795206,False,2.0,4.0,3.5,4.166666666666667,-0.9259498487669132,-0.18457478258874763,-0.7657166295307389,0.1618128087158908
1,1,2,4,4,1,5,1,5,2,5,5,2,1,2,5,5,4,3,1,4,5,5,2.4,3.6,3.33,3.67,1,EduYes,6.036955308881645,36.44482940143428,False,2.4,3.6,3.3333333333333335,3.6666666666666665,-0.570395157856416,-0.6773546266700249,-0.9767174144939317,-0.302305686553675
2,3,3,3,2,4,5,4,4,4,4,4,2,2,2,3,5,6,4,4,4,5,4,3.0,4.2,3.0,4.5,0,EduNo,2.843442790296174,8.085166901687291,False,3.0,4.2,3.0,4.5,-0.037063121490669926,0.061815139451891245,-1.3987189844203178,0.4712251388956008
1,2,1,2,1,4,6,5,4,3,4,5,1,4,3,5,4,5,5,5,5,5,5,2.0,4.4,3.67,5.0,1,EduYes,3.9501969387405786,15.604055854835439,False,2.0,4.4,3.6666666666666665,5.0,-0.9259498487669132,0.30820506149253013,-0.5547158445675462,0.9353436341651662
1,2,1,3,1,3,5,5,5,4,3,5,1,1,2,5,6,6,6,6,3,6,4,2.0,4.4,3.33,5.17,1,EduYes,4.769960447211105,22.752522667958363,False,2.0,4.4,3.3333333333333335,5.166666666666667,-0.9259498487669132,0.30820506149253013,-0.9767174144939317,1.0900497992550215
2,4,2,2,2,4,6,5,5,4,4,6,5,5,5,5,5,5,4,3,3,4,2,2.8,4.8,5.17,3.5,0,EduNo,3.3190876039091557,11.01634252242342,False,2.8,4.8,5.166666666666667,3.5,-0.21484046694591874,0.8009849055738067,1.344291220101191,-0.45701185164353003
1,3,2,4,2,2,3,1,6,1,1,6,3,1,4,4,3,5,5,5,5,5,5,2.6,2.4,3.5,5.0,1,EduYes,5.941827135672884,35.30530971021862,False,2.6,2.4,3.5,5.0,-0.39261781240116717,-2.155694158913857,-0.7657166295307389,0.9353436341651662
2,1,1,1,1,1,3,4,5,4,4,4,2,1,5,5,6,6,6,6,6,6,6,1.0,4.0,3.83,6.0,0,EduNo,4.364306754524107,19.047173447584747,False,1.0,4.0,3.8333333333333335,6.0,-1.8148365760431566,-0.18457478258874763,-0.34371505960435283,1.863580624704297
2,2,2,2,2,2,4,2,5,2,4,5,5,5,5,5,5,5,5,2,5,5,2,2.0,3.4,5.0,4.0,0,EduNo,4.519243432284537,20.423561200246926,False,2.0,3.4,5.0,4.0,-0.9259498487669132,-0.9237445487106637,1.1332904351379978,0.007106643626035387
1,1,1,1,1,2,4,5,6,4,4,5,2,2,2,5,6,6,5,6,5,5,5,1.2,4.6,3.67,5.33,1,EduYes,4.2566226208423315,18.118836136266637,False,1.2,4.6,3.6666666666666665,5.333333333333333,-1.637059230587908,0.5545949835331679,-0.5547158445675462,1.2447559643448762
1,4,2,3,2,2,6,4,6,5,4,5,5,4,5,5,6,6,5,2,2,5,5,2.6,5.0,5.0,4.17,1,EduYes,4.287734282341353,18.38466527596532,False,2.6,5.0,5.0,4.166666666666667,-0.39261781240116717,1.0473748276144457,1.1332904351379978,0.1618128087158908
1,6,6,6,6,6,6,5,5,5,3,5,6,6,6,6,5,4,4,2,3,4,4,6.0,4.8,5.67,3.5,1,EduYes,3.9791637478293587,15.833744132039389,False,6.0,4.8,5.666666666666667,3.5,2.62959706033806,0.8009849055738067,1.9772935749907699,-0.45701185164353003
2,5,4,4,4,4,5,5,5,5,4,4,4,3,3,3,6,1,2,1,2,1,1,4.2,4.8,3.83,1.33,0,EduNo,3.957623360757493,15.662782665613435,False,4.2,4.8,3.8333333333333335,1.3333333333333333,1.0296009512408222,0.8009849055738067,-0.34371505960435283,-2.4681919978116467
1,1,1,1,1,1,5,4,4,5,5,5,5,5,5,4,5,5,3,6,3,5,5,1.0,4.6,4.83,4.5,1,EduYes,3.7546166662135207,14.097146310208332,False,1.0,4.6,4.833333333333333,4.5,-1.8148365760431566,0.5545949835331679,0.9222896501748044,0.4712251388956008
2,5,5,6,5,5,5,5,5,4,4,5,4,4,4,4,5,2,2,1,2,1,2,5.2,4.6,4.33,1.67,0,EduNo,3.21618923267692,10.343873180386955,False,5.2,4.6,4.333333333333333,1.6666666666666667,1.9184876785170655,0.5545949835331679,0.2892872952852255,-2.158779667631937
2,5,6,5,4,5,4,4,5,4,4,4,4,4,4,4,5,1,2,2,2,1,1,5.0,4.2,4.17,1.5,0,EduNo,3.8016081313004504,14.452224383969703,False,5.0,4.2,4.166666666666667,1.5,1.7407103330618168,0.061815139451891245,0.07828651032203328,-2.3134858327217915
2,6,5,5,5,6,4,4,5,4,4,5,5,4,4,4,4,1,1,2,3,1,5,5.4,4.2,4.33,2.17,0,EduNo,4.29458551048916,18.443464706903438,False,5.4,4.2,4.333333333333333,2.1666666666666665,2.096265023972314,0.061815139451891245,0.2892872952852255,-1.6946611723623712
2,6,5,4,5,6,6,6,6,4,4,5,5,6,6,4,5,1,1,2,2,1,2,5.2,5.2,5.17,1.5,0,EduNo,4.249906363255636,18.06170409644075,False,5.2,5.2,5.166666666666667,1.5,1.9184876785170655,1.2937647496550846,1.344291220101191,-2.3134858327217915
2,6,5,5,5,5,6,4,5,5,4,4,4,5,4,6,6,1,2,1,1,2,1,5.2,4.8,4.83,1.33,0,EduNo,4.376745976580695,19.155905343515304,False,5.2,4.8,4.833333333333333,1.3333333333333333,1.9184876785170655,0.8009849055738067,0.9222896501748044,-2.4681919978116467
2,5,5,5,5,5,5,4,4,5,4,4,5,4,4,4,4,1,1,1,1,2,5,5.0,4.4,4.17,1.83,0,EduNo,4.460118554740365,19.892657522339285,False,5.0,4.4,4.166666666666667,1.8333333333333333,1.7407103330618168,0.30820506149253013,0.07828651032203328,-2.0040735025420813
1,2,2,2,2,2,6,5,5,4,3,6,4,4,2,3,6,6,5,4,5,5,5,2.0,4.6,4.17,5.0,1,EduYes,4.019328193653375,16.1549991282969,False,2.0,4.6,4.166666666666667,5.0,-0.9259498487669132,0.5545949835331679,0.07828651032203328,0.9353436341651662
1,4,4,4,4,4,5,5,5,5,4,5,3,3,3,3,5,5,3,3,3,5,3,4.0,4.8,3.67,3.67,1,EduYes,2.7462938687166503,7.542130013350666,False,4.0,4.8,3.6666666666666665,3.6666666666666665,0.8518236057855734,0.8009849055738067,-0.5547158445675462,-0.302305686553675
2,2,2,2,2,3,4,3,5,3,3,5,2,4,5,5,5,5,5,4,5,5,5,2.2,3.6,4.33,4.83,0,EduNo,2.32079706813438,5.386099031461135,False,2.2,3.6,4.333333333333333,4.833333333333333,-0.7481725033116644,-0.6773546266700249,0.2892872952852255,0.7806374690753108
1,4,4,4,4,4,5,6,4,4,4,2,4,4,3,3,4,4,2,1,1,5,1,4.0,4.6,3.33,2.33,1,EduYes,4.565058629365517,20.839760289544568,False,4.0,4.6,3.3333333333333335,2.3333333333333335,0.8518236057855734,0.5545949835331679,-0.9767174144939317,-1.5399550072725159
1,5,6,6,6,6,6,6,6,6,6,4,1,2,2,1,5,4,5,1,1,4,4,5.8,6.0,2.5,3.17,1,EduYes,6.025800057611334,36.31026633430875,False,5.8,6.0,2.5,3.1666666666666665,2.451819714882811,2.279324437817639,-2.0317213393098967,-0.7664241818232405
2,4,4,4,4,2,6,4,5,5,4,6,5,5,5,5,5,5,5,4,3,5,3,3.6,4.8,5.17,4.17,0,EduNo,3.494316133369843,12.21024523992877,False,3.6,4.8,5.166666666666667,4.166666666666667,0.49626891487507613,0.8009849055738067,1.344291220101191,0.1618128087158908
2,5,5,5,6,5,5,6,5,5,5,5,5,5,6,5,5,1,1,1,2,1,1,5.2,5.2,5.17,1.17,0,EduNo,3.5051035338090455,12.285750782720658,False,5.2,5.2,5.166666666666667,1.1666666666666667,1.9184876785170655,1.2937647496550846,1.344291220101191,-2.6228981629015022
2,5,5,5,6,5,4,4,4,4,4,5,4,4,5,5,5,1,2,2,2,1,2,5.2,4.0,4.67,1.67,0,EduNo,3.319311242557116,11.017827124966066,False,5.2,4.0,4.666666666666667,1.6666666666666667,1.9184876785170655,-0.18457478258874763,0.7112888652116122,-2.158779667631937
2,6,6,5,5,5,6,5,5,5,5,4,4,5,5,6,4,1,2,1,1,1,1,5.4,5.2,4.67,1.17,0,EduNo,4.100053229108099,16.810436481519748,False,5.4,5.2,4.666666666666667,1.1666666666666667,2.096265023972314,1.2937647496550846,0.7112888652116122,-2.6228981629015022
2,6,5,5,4,5,5,5,5,3,3,3,4,3,4,4,4,1,1,1,1,1,1,5.0,4.2,3.67,1.0,0,EduNo,4.3228056391480205,18.686648593849927,False,5.0,4.2,3.6666666666666665,1.0,1.7407103330618168,0.061815139451891245,-0.5547158445675462,-2.777604327991357
2,4,4,3,4,4,6,5,5,5,5,5,4,4,4,4,4,5,4,4,3,5,4,3.8,5.2,4.17,4.17,0,EduNo,2.49117671406742,6.205961420711748,False,3.8,5.2,4.166666666666667,4.166666666666667,0.6740462603303246,1.2937647496550846,0.07828651032203328,0.1618128087158908
2,6,5,5,6,5,4,5,6,5,5,6,5,4,5,5,6,1,2,2,1,1,1,5.4,5.0,5.17,1.33,0,EduNo,3.9754516690761057,15.804215973159994,False,5.4,5.0,5.166666666666667,1.3333333333333333,2.096265023972314,1.0473748276144457,1.344291220101191,-2.4681919978116467
2,5,5,5,6,5,5,5,5,4,4,5,4,5,5,5,5,1,2,5,2,2,2,5.2,4.6,4.83,2.33,0,EduNo,4.321174049598198,18.672545166920887,False,5.2,4.6,4.833333333333333,2.3333333333333335,1.9184876785170655,0.5545949835331679,0.9222896501748044,-1.5399550072725159
1,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,5,5,3,6,5,4.0,4.0,5.33,5.0,1,EduYes,3.2568993101498984,10.607393116454885,False,4.0,4.0,5.333333333333333,5.0,0.8518236057855734,-0.18457478258874763,1.5552920050643833,0.9353436341651662
2,4,4,4,4,2,4,5,4,5,4,5,2,5,5,5,5,4,2,2,5,4,3,3.6,4.4,4.5,3.33,0,EduNo,4.072694956496979,16.586844208675927,False,3.6,4.4,4.5,3.3333333333333335,0.49626891487507613,0.30820506149253013,0.5002880802484189,-0.611718016733385
2,2,3,3,3,3,4,4,4,4,4,2,2,5,4,5,5,4,4,2,3,4,3,2.8,4.0,3.83,3.33,0,EduNo,3.618334127475581,13.092341858054475,False,2.8,4.0,3.8333333333333335,3.3333333333333335,-0.21484046694591874,-0.18457478258874763,-0.34371505960435283,-0.611718016733385
2,2,2,2,2,2,3,4,5,5,3,4,2,1,6,1,5,1,1,6,1,1,1,2.0,4.0,3.17,1.83,0,EduNo,6.6038397784473295,43.61069981940327,False,2.0,4.0,3.1666666666666665,1.8333333333333333,-0.9259498487669132,-0.18457478258874763,-1.187718199457125,-2.0040735025420813
1,4,4,4,3,4,4,4,4,4,3,3,2,2,5,4,4,6,4,5,2,2,5,3.8,3.8,3.33,4.0,1,EduYes,4.210323885826473,17.726827223560935,False,3.8,3.8,3.3333333333333335,4.0,0.6740462603303246,-0.4309647046293865,-0.9767174144939317,0.007106643626035387
2,3,4,4,5,5,4,3,4,4,4,4,3,4,5,4,4,4,3,3,4,4,3,4.2,3.8,4.0,3.5,0,EduNo,2.8249716429088467,7.980464783239109,False,4.2,3.8,4.0,3.5,1.0296009512408222,-0.4309647046293865,-0.13271427464116006,-0.45701185164353003
2,3,2,2,2,2,3,2,4,4,2,5,1,1,2,3,4,6,6,6,6,6,6,2.2,3.0,2.67,6.0,0,EduNo,3.9937929251012294,15.950381928588634,False,2.2,3.0,2.6666666666666665,6.0,-0.7481725033116644,-1.4165243927919409,-1.820720554346704,1.863580624704297
2,4,2,3,3,4,4,5,4,4,5,3,1,5,6,4,4,5,4,5,2,5,5,3.2,4.4,3.83,4.33,0,EduNo,4.302195995695483,18.508890385378248,False,3.2,4.4,3.8333333333333335,4.333333333333333,0.1407142239645789,0.30820506149253013,-0.34371505960435283,0.3165189738057454
1,2,2,2,2,2,4,4,5,3,5,6,3,3,5,5,6,6,5,4,6,5,5,2.0,4.2,4.67,5.17,1,EduYes,3.3191024906996356,11.016441343768525,False,2.0,4.2,4.666666666666667,5.166666666666667,-0.9259498487669132,0.061815139451891245,0.7112888652116122,1.0900497992550215
2,6,6,6,3,3,6,6,6,6,4,4,4,4,4,4,4,5,4,4,4,3,4,4.8,5.6,4.0,4.0,0,EduNo,5.03868456082048,25.38834210345067,False,4.8,5.6,4.0,4.0,1.5629329876065678,1.7865445937363613,-0.13271427464116006,0.007106643626035387
1,4,4,3,3,4,5,2,4,4,5,5,4,4,3,5,5,6,5,2,2,5,5,3.6,4.0,4.33,4.17,1,EduYes,4.3993694708015045,19.35445174062031,False,3.6,4.0,4.333333333333333,4.166666666666667,0.49626891487507613,-0.18457478258874763,0.2892872952852255,0.1618128087158908
1,5,1,1,1,3,6,3,5,5,5,5,4,5,5,5,6,4,5,4,5,2,5,2.2,4.8,5.0,4.17,1,EduYes,4.889806673550992,23.910209304703816,False,2.2,4.8,5.0,4.166666666666667,-0.7481725033116644,0.8009849055738067,1.1332904351379978,0.1618128087158908
2,5,2,2,5,5,5,5,2,2,5,4,4,4,4,5,5,5,5,2,5,5,5,3.8,3.8,4.33,4.5,0,EduNo,5.257778592670561,27.64423572954482,False,3.8,3.8,4.333333333333333,4.5,0.6740462603303246,-0.4309647046293865,0.2892872952852255,0.4712251388956008
2,5,5,2,5,2,5,2,5,2,5,5,5,5,5,5,5,2,2,5,2,2,5,3.8,3.8,5.0,3.0,0,EduNo,6.283087774271103,39.477191979195005,False,3.8,3.8,5.0,3.0,0.6740462603303246,-0.4309647046293865,1.1332904351379978,-0.9211303469130955
2,5,4,5,5,5,5,5,5,4,5,6,6,5,5,5,5,5,5,5,5,3,5,4.8,4.8,5.33,4.67,0,EduNo,3.695102181289598,13.653780130171144,False,4.8,4.8,5.333333333333333,4.666666666666667,1.5629329876065678,0.8009849055738067,1.5552920050643833,0.6259313039854563
2,2,2,4,4,4,6,5,5,3,4,3,5,4,4,5,6,6,5,3,4,5,5,3.2,4.6,4.5,4.67,0,EduNo,4.397643649154575,19.339269664949565,False,3.2,4.6,4.5,4.666666666666667,0.1407142239645789,0.5545949835331679,0.5002880802484189,0.6259313039854563
2,2,2,2,2,5,2,5,6,5,3,5,4,4,5,5,5,4,6,4,3,5,5,2.6,4.2,4.67,4.5,0,EduNo,4.4743319189791695,20.019646121195816,False,2.6,4.2,4.666666666666667,4.5,-0.39261781240116717,0.061815139451891245,0.7112888652116122,0.4712251388956008
2,2,3,4,2,4,3,4,4,4,4,5,2,2,3,3,3,5,4,4,4,5,5,3.0,3.8,3.0,4.5,0,EduNo,3.46979998115656,12.039511909234065,False,3.0,3.8,3.0,4.5,-0.037063121490669926,-0.4309647046293865,-1.3987189844203178,0.4712251388956008
2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,4,5,4,5,3,4,5.0,5.0,4.5,4.17,0,EduNo,3.6727944786922913,13.48941928271258,False,5.0,5.0,4.5,4.166666666666667,1.7407103330618168,1.0473748276144457,0.5002880802484189,0.1618128087158908
1,1,2,2,2,4,6,5,6,4,2,4,4,4,4,4,6,5,6,1,5,6,5,2.2,4.6,4.33,4.67,1,EduYes,4.829079264786403,23.320006545589983,False,2.2,4.6,4.333333333333333,4.666666666666667,-0.7481725033116644,0.5545949835331679,0.2892872952852255,0.6259313039854563
1,4,2,3,3,4,5,5,3,2,2,2,1,4,5,4,5,4,4,2,3,2,3,3.2,3.4,3.5,3.0,1,EduYes,4.500757889175909,20.256821576979185,False,3.2,3.4,3.5,3.0,0.1407142239645789,-0.9237445487106637,-0.7657166295307389,-0.9211303469130955
2,3,3,3,2,2,4,3,5,4,2,5,2,3,4,3,5,6,5,6,3,5,4,2.6,3.6,3.67,4.83,0,EduNo,3.4993757207296903,12.245630434832439,False,2.6,3.6,3.6666666666666665,4.833333333333333,-0.39261781240116717,-0.6773546266700249,-0.5547158445675462,0.7806374690753108
2,4,2,4,4,4,5,3,5,4,4,5,3,5,5,3,6,4,2,6,4,3,5,3.6,4.2,4.5,4.0,0,EduNo,4.558966787595014,20.7841781703944,False,3.6,4.2,4.5,4.0,0.49626891487507613,0.061815139451891245,0.5002880802484189,0.007106643626035387
2,4,4,3,4,4,5,5,5,5,4,4,4,3,5,4,4,3,3,2,2,2,3,3.8,4.8,4.0,2.5,0,EduNo,2.711935573708527,7.354594555945797,False,3.8,4.8,4.0,2.5,0.6740462603303246,0.8009849055738067,-0.13271427464116006,-1.385248842182661
1,6,1,4,2,4,4,6,6,4,4,6,3,2,5,5,5,5,2,2,2,1,2,3.4,4.8,4.33,2.33,1,EduYes,6.101645976758843,37.230083625697375,False,3.4,4.8,4.333333333333333,2.3333333333333335,0.3184915694198273,0.8009849055738067,0.2892872952852255,-1.5399550072725159
1,3,2,2,2,4,4,4,5,3,3,5,1,6,5,2,5,4,5,4,3,4,3,2.6,3.8,4.0,3.83,1,EduYes,4.042130046793331,16.338815315189457,False,2.6,3.8,4.0,3.8333333333333335,-0.39261781240116717,-0.4309647046293865,-0.13271427464116006,-0.1475995214638196
